사용월,호선명,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원,승차인원,하차인원
202008,분당선,선정릉(분당선),154877,19215,167476,18541,174092,186017
202009,분당선,선정릉(분당선),148930,18680,160492,17771,167610,178263
202010,분당선,선정릉(분당선),161829,21931,175668,21306,183760,196974
202011,분당선,선정릉(분당선),171925,23403,185943,22165,195328,208108
202012,분당선,선정릉(분당선),145765,18418,155588,17639,164183,173227
202001,경부선,성균관대,366596,53347,363505,54083,419943,417588
202002,경부선,성균관대,299492,36025,294713,36616,335517,331329
202003,경부선,성균관대,252415,27513,248839,27924,279928,276763
202004,경부선,성균관대,271765,34596,267486,35375,306361,302861
202005,경부선,성균관대,300451,42866,298525,43313,343317,341838
202006,경부선,성균관대,318568,40770,313354,41334,359338,354688
202007,경부선,성균관대,346131,43745,339244,44393,389876,383637
202008,경부선,성균관대,278989,36301,276578,36833,315290,313411
202009,경부선,성균관대,275374,35474,269864,35917,310848,305781
202010,경부선,성균관대,334649,43906,331974,44046,378555,376020
202011,경부선,성균관대,346317,42318,342645,42650,388635,385295
202012,경부선,성균관대,264073,33682,262383,33983,297755,296366
202001,2호선,성수,762458,101411,831318,102910,863869,934228
202002,2호선,성수,703624,84617,772458,86496,788241,858954
202003,2호선,성수,652237,74976,720099,76705,727213,796804
202004,2호선,성수,655184,78169,729838,79922,733353,809760
202005,2호선,성수,665274,84072,747681,85813,749346,833494
202006,2호선,성수,718304,85688,803656,87557,803992,891213
202007,2호선,성수,774697,91244,874055,93393,865941,967448
202008,2호선,성수,642711,77882,716689,79261,720593,795950
202009,2호선,성수,623188,77881,695933,79334,701069,775267
202010,2호선,성수,681643,84808,762820,86581,766451,849401
202011,2호선,성수,724190,87999,801708,89600,812189,891308
202012,2호선,성수,610176,77187,670995,78681,687363,749676
202001,4호선,성신여대입구(돈암) 4호선),567236,88101,541928,86717,655337,628645
202002,4호선,성신여대입구(돈암) 4호선),451210,65548,426239,63782,516758,490021
202003,4호선,성신여대입구(돈암) 4호선),389062,53996,370714,52150,443058,422864
202004,4호선,성신여대입구(돈암) 4호선),407398,61748,386591,59934,469146,446525
202005,4호선,성신여대입구(돈암) 4호선),452990,74492,433476,72113,527482,505589
202006,4호선,성신여대입구(돈암) 4호선),466344,71847,446067,69263,538191,515330
202007,4호선,성신여대입구(돈암) 4호선),496555,75848,476680,73740,572403,550420
202008,4호선,성신여대입구(돈암) 4호선),406673,61448,389055,60820,468121,449875
202009,4호선,성신여대입구(돈암) 4호선),379778,60558,362669,58628,440336,421297
202010,4호선,성신여대입구(돈암) 4호선),455337,70962,436222,68692,526299,504914
202011,4호선,성신여대입구(돈암) 4호선),463025,70467,441812,68677,533492,510489
202012,4호선,성신여대입구(돈암) 4호선),361668,59071,347493,57388,420739,404881
202001,우이신설선,성신여대입구(돈암) 우이신설,70682,31125,85598,29572,101807,115170
202002,우이신설선,성신여대입구(돈암) 우이신설,54338,22848,64694,21724,77186,86418
202003,우이신설선,성신여대입구(돈암) 우이신설,47506,17931,57744,17633,65437,75377
202004,우이신설선,성신여대입구(돈암) 우이신설,49730,20451,61501,19964,70181,81465
202005,우이신설선,성신여대입구(돈암) 우이신설,54274,24339,68070,24009,78613,92079
202006,우이신설선,성신여대입구(돈암) 우이신설,56403,23925,69095,23303,80328,92398
202007,우이신설선,성신여대입구(돈암) 우이신설,61413,25499,74532,24984,86912,99516
202008,우이신설선,성신여대입구(돈암) 우이신설,50143,20512,61005,19119,70655,80124
202009,우이신설선,성신여대입구(돈암) 우이신설,46336,21089,54482,20451,67425,74933
202010,우이신설선,성신여대입구(돈암) 우이신설,56047,24374,67783,23579,80421,91362
202011,우이신설선,성신여대입구(돈암) 우이신설,57101,23938,67600,23173,81039,90773
202012,우이신설선,성신여대입구(돈암) 우이신설,45350,20583,52099,19610,65933,71709
202001,경부선,성환,80323,22743,80545,22643,103066,103188
202002,경부선,성환,59767,15688,59815,15861,75455,75676
202003,경부선,성환,46419,12750,46762,12884,59169,59646
202004,경부선,성환,54884,15808,54033,15943,70692,69976
202005,경부선,성환,75504,18660,74498,18749,94164,93247
202006,경부선,성환,75335,17879,75218,18030,93214,93248
202007,경부선,성환,75834,18864,74444,18874,94698,93318
202008,경부선,성환,64595,16077,64535,16224,80672,80759
202009,경부선,성환,74388,14860,73405,15245,89248,88650
202010,경부선,성환,87542,15960,86745,16406,103502,103151
202011,경부선,성환,85228,14254,85487,14730,99482,100217
202012,경부선,성환,66834,12034,66319,12226,78868,78545
202001,경부선,세류,89715,17214,83009,16932,106929,99941
202002,경부선,세류,68074,11564,63167,11546,79638,74713
202003,경부선,세류,55328,9037,51484,9123,64365,60607
202004,경부선,세류,59443,10855,55393,10975,70298,66368
202005,경부선,세류,68623,13228,63791,13179,81851,76970
202006,경부선,세류,70144,12572,65115,12504,82716,77619
202007,경부선,세류,73943,13625,68876,13300,87568,82176
202008,경부선,세류,62451,11177,59088,10908,73628,69996
202009,경부선,세류,59439,10938,56765,10669,70377,67434
202010,경부선,세류,70408,13299,66272,13018,83707,79290
202011,경부선,세류,69375,12669,65188,12355,82044,77543
202012,경부선,세류,56944,9872,53887,9785,66816,63672
202001,경부선,세마,65635,14339,57118,13372,79974,70490
202002,경부선,세마,49395,9870,44112,9163,59265,53275
202003,경부선,세마,41194,8175,37401,7729,49369,45130
202004,경부선,세마,45798,10333,41051,9586,56131,50637
202005,경부선,세마,51288,12249,46357,11202,63537,57559
202006,경부선,세마,54798,11904,49739,11002,66702,60741
202007,경부선,세마,57780,12756,53039,11955,70536,64994
202008,경부선,세마,48644,10514,44276,9824,59158,54100
202009,경부선,세마,46620,10201,42657,9420,56821,52077
202010,경부선,세마,55724,12440,50471,11381,68164,61852
202011,경부선,세마,55092,11828,49733,10925,66920,60658
202012,경부선,세마,45935,9405,41983,8595,55340,50578
202001,경강선,세종대왕릉,6344,2929,6127,2815,9273,8942
202002,경강선,세종대왕릉,4489,2013,4285,1947,6502,6232
202003,경강선,세종대왕릉,3825,1782,3663,1738,5607,5401
202004,경강선,세종대왕릉,4410,2464,4423,2448,6874,6871
202005,경강선,세종대왕릉,5184,2973,5132,2965,8157,8097
202006,경강선,세종대왕릉,5104,2764,5145,2746,7868,7891
202007,경강선,세종대왕릉,5446,2767,5417,2705,8213,8122
202008,경강선,세종대왕릉,4168,1970,4063,1981,6138,6044
202009,경강선,세종대왕릉,4234,2418,4389,2469,6652,6858
202010,경강선,세종대왕릉,5656,3318,5542,3757,8974,9299
202011,경강선,세종대왕릉,5201,2592,5167,2711,7793,7878
202012,경강선,세종대왕릉,3785,1779,3686,1767,5564,5453
202001,수인선,소래포구,97673,39592,90591,38400,137265,128991
202002,수인선,소래포구,75568,25924,70008,24858,101492,94866
202003,수인선,소래포구,66096,23255,62009,22455,89351,84464
202004,수인선,소래포구,77631,42620,74200,41665,120251,115865
202005,수인선,소래포구,85066,57813,81288,56995,142879,138283
202006,수인선,소래포구,83932,45327,78421,44304,129259,122725
202007,수인선,소래포구,89899,39822,83255,38824,129721,122079
202008,수인선,소래포구,75017,32196,70749,31488,107213,102237
202009,수인선,소래포구,89341,50668,88355,50207,140009,138562
202010,수인선,소래포구,118021,83196,116103,82215,201217,198318
202011,수인선,소래포구,98041,55841,94116,54703,153882,148819
202012,수인선,소래포구,73562,31341,71355,30258,104903,101613
202001,경인선,소사,235793,70146,221647,69240,305939,290887
202002,경인선,소사,193355,50747,182581,50243,244102,232824
202003,경인선,소사,166144,41567,153783,41085,207711,194868
202004,경인선,소사,178805,48774,166806,47874,227579,214680
202005,경인선,소사,198972,56166,186605,55017,255138,241622
202006,경인선,소사,200363,54245,188321,52680,254608,241001
202007,경인선,소사,207478,59395,196856,57985,266873,254841
202008,경인선,소사,177273,51958,168274,50069,229231,218343
202009,경인선,소사,174305,48912,167004,47995,223217,214999
202010,경인선,소사,205461,57565,193117,56400,263026,249517
202011,경인선,소사,206283,56141,196210,55146,262424,251356
202012,경인선,소사,169814,46854,158230,44122,216668,202352
202001,경원선,소요산,46897,55779,35314,49096,102676,84410
202002,경원선,소요산,31343,43413,23167,38462,74756,61629
202003,경원선,소요산,24252,41591,18010,36367,65843,54377
202004,경원선,소요산,27338,53774,21590,45844,81112,67434
202005,경원선,소요산,38479,66153,28516,56260,104632,84776
202006,경원선,소요산,34804,65262,27232,57317,100066,84549
202007,경원선,소요산,34755,67678,27187,59686,102433,86873
202008,경원선,소요산,27898,55630,21049,50165,83528,71214
202009,경원선,소요산,27144,58795,21789,52282,85939,74071
202010,경원선,소요산,42081,79369,33233,70490,121450,103723
202011,경원선,소요산,34546,58648,27980,51959,93194,79939
202012,경원선,소요산,21529,40766,16884,36760,62295,53644
202001,우이신설선,솔밭공원,42556,27099,38852,27786,69655,66638
202002,우이신설선,솔밭공원,36123,21142,33719,22046,57265,55765
202003,우이신설선,솔밭공원,31673,18220,29778,19107,49893,48885
202004,우이신설선,솔밭공원,32398,20209,29617,21050,52607,50667
202005,우이신설선,솔밭공원,35242,23761,31566,24686,59003,56252
202006,우이신설선,솔밭공원,37803,23897,34695,25194,61700,59889
202007,우이신설선,솔밭공원,40638,25015,36727,26600,65653,63327
202008,우이신설선,솔밭공원,33727,21356,30598,22527,55083,53125
202009,우이신설선,솔밭공원,32745,21576,30529,22694,54321,53223
202010,우이신설선,솔밭공원,37235,24594,33812,25641,61829,59453
202011,우이신설선,솔밭공원,38245,22966,35099,23877,61211,58976
202012,우이신설선,솔밭공원,32875,19829,31393,20720,52704,52113
202001,우이신설선,솔샘,126066,35499,111801,36296,161565,148097
202002,우이신설선,솔샘,107751,27789,97692,28725,135540,126417
202003,우이신설선,솔샘,93850,22910,84424,24315,116760,108739
202004,우이신설선,솔샘,98088,25955,86997,27247,124043,114244
202005,우이신설선,솔샘,105884,30065,94224,30951,135949,125175
202006,우이신설선,솔샘,114997,30364,103153,31401,145361,134554
202007,우이신설선,솔샘,122259,32478,107971,33476,154737,141447
202008,우이신설선,솔샘,98418,26703,87360,27454,125121,114814
202009,우이신설선,솔샘,95595,26979,86303,27811,122574,114114
202010,우이신설선,솔샘,109557,31090,96989,31851,140647,128840
202011,우이신설선,솔샘,113195,30941,101260,31595,144136,132855
202012,우이신설선,솔샘,95217,26033,87922,27127,121250,115049
202001,경인선,송내,745487,116726,730558,115170,862213,845728
202002,경인선,송내,633078,87201,622966,86563,720279,709529
202003,경인선,송내,556284,74320,547456,73881,630604,621337
202004,경인선,송내,572006,85936,562744,85360,657942,648104
202005,경인선,송내,606559,97784,602127,96616,704343,698743
202006,경인선,송내,626615,94101,623134,93528,720716,716662
202007,경인선,송내,675876,103194,669376,101972,779070,771348
202008,경인선,송내,559717,87853,555085,86931,647570,642016
202009,경인선,송내,534498,85876,533689,84733,620374,618422
202010,경인선,송내,619682,100604,613937,99429,720286,713366
202011,경인선,송내,629422,96814,625808,95841,726236,721649
202012,경인선,송내,514914,79733,516839,79005,594647,595844
202001,수인선,송도,55220,21568,50769,21147,76788,71916
202002,수인선,송도,45443,16156,41444,15913,61599,57357
202003,수인선,송도,38854,13327,34995,12907,52181,47902
202004,수인선,송도,40731,15151,37490,15124,55882,52614
202005,수인선,송도,43437,17960,40273,17792,61397,58065
202006,수인선,송도,46787,17284,42068,16836,64071,58904
202007,수인선,송도,48717,17856,44283,17665,66573,61948
202008,수인선,송도,39753,15097,36553,14947,54850,51500
202009,수인선,송도,41402,16155,37404,15860,57557,53264
202010,수인선,송도,51105,19532,45361,18969,70637,64330
202011,수인선,송도,49263,17594,44279,17257,66857,61536
202012,수인선,송도,40245,14522,36672,14197,54767,50869
202001,5호선,송정,166049,50150,152000,48173,216199,200173
202002,5호선,송정,141999,37701,129549,36888,179700,166437
202003,5호선,송정,123751,31753,113806,31067,155504,144873
202004,5호선,송정,129120,36795,119150,35916,165915,155066
202005,5호선,송정,135970,42689,126196,41847,178659,168043
202006,5호선,송정,140246,40917,129954,39703,181163,169657
202007,5호선,송정,145168,44282,133276,42541,189450,175817
202008,5호선,송정,124801,38245,115106,37059,163046,152165
202009,5호선,송정,117398,37395,108909,36432,154793,145341
202010,5호선,송정,134072,43268,124299,42073,177340,166372
202011,5호선,송정,134698,41281,125118,40024,175979,165142
202012,5호선,송정,113672,33763,107951,32989,147435,140940
202001,경부선,송탄,110322,22664,106115,22066,132986,128181
202002,경부선,송탄,85655,15642,81977,15291,101297,97268
202003,경부선,송탄,68186,13248,65258,12891,81434,78149
202004,경부선,송탄,72519,14280,68382,13830,86799,82212
202005,경부선,송탄,93054,18121,87965,17580,111175,105545
202006,경부선,송탄,97758,17873,91670,17601,115631,109271
202007,경부선,송탄,103067,18487,96988,17958,121554,114946
202008,경부선,송탄,88331,15152,83742,14666,103483,98408
202009,경부선,송탄,84955,14993,79093,14588,99948,93681
202010,경부선,송탄,105938,18057,100101,17412,123995,117513
202011,경부선,송탄,103288,17554,98846,16945,120842,115791
202012,경부선,송탄,82623,14461,79225,14119,97084,93344
202001,8호선,송파,216568,57878,206418,56143,274446,262561
